2024-10-23 09:35:49.584 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_info"."usability" IS '是否可用(1.可用,0.不可用)' 
2024-10-23 09:35:49.586 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_ku_item" ( "id" varchar(32) COLLATE "pg_catalog"."default" NOT NULL, "expression" varchar(128) COLLATE "pg_catalog"."default", "describe" varchar(128) COLLATE "pg_catalog"."default", "kubernetes_type" varchar(32) COLLATE "pg_catalog"."default", "report_type" int2, "name" varchar(128) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.589 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_ku_item" IS 'Kubernetes的监控指标表' 
2024-10-23 09:35:49.591 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_ku_monitor" ( "id" varchar(32) COLLATE "pg_catalog"."default" NOT NULL, "ku_id" varchar(32) COLLATE "pg_catalog"."default", "name" varchar(64) COLLATE "pg_catalog"."default", "retention_time" int8, "status" int2, "ku_item_id" varchar(32) COLLATE "pg_catalog"."default", "monitor_id" varchar(32) COLLATE "pg_catalog"."default", "expression" varchar(128) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.593 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."id" IS 'id' 
2024-10-23 09:35:49.595 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."ku_id" IS '数据源id' 
2024-10-23 09:35:49.597 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."name" IS '监控项名称' 
2024-10-23 09:35:49.599 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."retention_time" IS '数据保留时间' 
2024-10-23 09:35:49.601 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."status" IS '监控项状态(1. 已启用，2. 未启用）' 
2024-10-23 09:35:49.603 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."ku_item_id" IS 'dbitem表的id' 
2024-10-23 09:35:49.605 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."monitor_id" IS '模板复制的时候使用,将本表的监控项复制一份出来' 
2024-10-23 09:35:49.607 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_monitor"."expression" IS '表达式' 
2024-10-23 09:35:49.609 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_ku_trigger" ( "id" varchar(20) COLLATE "pg_catalog"."default" NOT NULL, "name" varchar(32) COLLATE "pg_catalog"."default", "describe" varchar(128) COLLATE "pg_catalog"."default", "state" int2, "severity_level" int2, "ku_id" varchar(20) COLLATE "pg_catalog"."default", "expression" text COLLATE "pg_catalog"."default", "scheme" int2, "range_time" int2, "percentage" int2 )  
2024-10-23 09:35:49.631 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."id" IS '触发器主键' 
2024-10-23 09:35:49.633 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."name" IS '触发器名称' 
2024-10-23 09:35:49.635 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."describe" IS '描述（对触发器的描述）' 
2024-10-23 09:35:49.637 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."state" IS '触发器状态(1. 已启用，2. 未启用）' 
2024-10-23 09:35:49.641 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."severity_level" IS '严重性（1，灾难 2，严重 3，一般严重 4，告警  5，信息  6，未分类）' 
2024-10-23 09:35:49.643 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."ku_id" IS '数据库id' 
2024-10-23 09:35:49.645 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."expression" IS '触发器关系表达式' 
2024-10-23 09:35:49.647 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."scheme" IS '1.平均值2.百分比,3.最后一个值' 
2024-10-23 09:35:49.649 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."range_time" IS '时间范畴为几分钟的数据' 
2024-10-23 09:35:49.651 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger"."percentage" IS '触发器的百分比达到多少进行告警' 
2024-10-23 09:35:49.653 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_ku_trigger" IS '数据库的触发器表' 
2024-10-23 09:35:49.655 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_ku_trigger_medium" ( "id" varchar(32) COLLATE "pg_catalog"."default" NOT NULL, "trigger_id" varchar(32) COLLATE "pg_catalog"."default", "medium_id" varchar(32) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.657 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger_medium"."trigger_id" IS '触发器id' 
2024-10-23 09:35:49.659 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_ku_trigger_medium"."medium_id" IS '媒介id' 
2024-10-23 09:35:49.661 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_ku_trigger_medium" IS '触发器和媒介中间表' 
2024-10-23 09:35:49.663 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_medium" ( "id" varchar(32) COLLATE "pg_catalog"."default" NOT NULL, "name" varchar(128) COLLATE "pg_catalog"."default", "type" int2, "status" int2, "details" varchar(128) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.665 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_medium"."id" IS '媒介id' 
2024-10-23 09:35:49.668 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_medium"."name" IS '媒介名称' 
2024-10-23 09:35:49.670 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_medium"."type" IS '媒介类型' 
2024-10-23 09:35:49.672 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_medium"."status" IS '媒介状态（1，开启   0，关闭）' 
2024-10-23 09:35:49.673 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_medium"."details" IS '媒介详情，描述媒介的具体信息' 
2024-10-23 09:35:49.675 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_medium" IS '媒介表' 
2024-10-23 09:35:49.677 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_message" ( "id" varchar(255) COLLATE "pg_catalog"."default" NOT NULL, "medium_id" varchar(255) COLLATE "pg_catalog"."default", "alarm_id" varchar(255) COLLATE "pg_catalog"."default", "information" varchar(255) COLLATE "pg_catalog"."default", "send_time" timestamp(6) )  
2024-10-23 09:35:49.724 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_message"."medium_id" IS '发送消息id' 
2024-10-23 09:35:49.726 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_message"."alarm_id" IS '告警表id' 
2024-10-23 09:35:49.729 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_message"."information" IS '告警信息' 
2024-10-23 09:35:49.731 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_message"."send_time" IS '发送消息的时间' 
2024-10-23 09:35:49.733 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_template" ( "id" varchar(128) COLLATE "pg_catalog"."default" NOT NULL, "name" varchar(128) COLLATE "pg_catalog"."default", "is_open" int2, "describe" varchar(128) COLLATE "pg_catalog"."default", "superior_id" varchar(128) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.757 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template"."id" IS '模板id' 
2024-10-23 09:35:49.759 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template"."name" IS '模板名称' 
2024-10-23 09:35:49.762 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template"."is_open" IS '模板状态（1，开启 0，关闭）' 
2024-10-23 09:35:49.765 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template"."describe" IS '描述' 
2024-10-23 09:35:49.768 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template"."superior_id" IS '上级模板id' 
2024-10-23 09:35:49.771 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_template" IS '模板表' 
2024-10-23 09:35:49.773 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_template_monitor" ( "id" varchar(128) COLLATE "pg_catalog"."default" NOT NULL, "template_id" varchar(128) COLLATE "pg_catalog"."default", "name" varchar(128) COLLATE "pg_catalog"."default", "monitor_item_id" varchar(128) COLLATE "pg_catalog"."default", "interval_time" varchar(64) COLLATE "pg_catalog"."default", "data_retention_time" varchar(64) COLLATE "pg_catalog"."default", "monitor_status" int2, "information" varchar(128) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.798 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."template_id" IS '模板id' 
2024-10-23 09:35:49.802 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."name" IS '监控项名称' 
2024-10-23 09:35:49.803 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."monitor_item_id" IS 'monitor_item的id' 
2024-10-23 09:35:49.806 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."interval_time" IS '间隔时间(s)' 
2024-10-23 09:35:49.808 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."data_retention_time" IS '数据保留时间(s)' 
2024-10-23 09:35:49.811 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."monitor_status" IS '监控项状态(1. 已启用，2. 未启用）' 
2024-10-23 09:35:49.813 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_template_monitor"."information" IS '监控项是否监测成功后的信息' 
2024-10-23 09:35:49.815 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_template_monitor" IS '模板下的监控项' 
2024-10-23 09:35:49.817 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_trigger" ( "id" varchar(128) COLLATE "pg_catalog"."default" NOT NULL, "name" varchar(128) COLLATE "pg_catalog"."default", "describe" varchar(128) COLLATE "pg_catalog"."default", "state" int2, "severity_level" int2, "monitor_id" varchar(128) COLLATE "pg_catalog"."default", "host_id" varchar(128) COLLATE "pg_catalog"."default", "medium_type" int2, "source" int2, "expression" text COLLATE "pg_catalog"."default", "scheme" int2, "range_time" int8, "percentage" int4 )  
2024-10-23 09:35:49.840 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."id" IS '触发器主键' 
2024-10-23 09:35:49.843 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."name" IS '触发器名称' 
2024-10-23 09:35:49.847 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."describe" IS '描述（对触发器的描述）' 
2024-10-23 09:35:49.849 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."state" IS '触发器状态(1. 已启用，2. 未启用）' 
2024-10-23 09:35:49.851 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."severity_level" IS '严重性（1，灾难 2，严重 3，一般严重 4，告警  5，信息  6，未分类）' 
2024-10-23 09:35:49.853 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."monitor_id" IS '监控项id' 
2024-10-23 09:35:49.856 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."host_id" IS '主机id' 
2024-10-23 09:35:49.858 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."medium_type" IS '发送消息方式(1.电子邮件,2.微信公众号,3.钉钉,4.短信)' 
2024-10-23 09:35:49.860 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."source" IS '创建来源（1，主机监控   2，模板监控）' 
2024-10-23 09:35:49.862 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."expression" IS '触发器关系表达式' 
2024-10-23 09:35:49.864 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."scheme" IS '1.平均值2.百分比,3.最后一个值' 
2024-10-23 09:35:49.866 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."range_time" IS '时间范畴为几分钟的数据' 
2024-10-23 09:35:49.867 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger"."percentage" IS '触发器的百分比达到多少进行告警' 
2024-10-23 09:35:49.870 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_trigger" IS '触发器表' 
2024-10-23 09:35:49.872 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_trigger_expression" ( "id" varchar(128) COLLATE "pg_catalog"."default" NOT NULL, "expression" varchar(128) COLLATE "pg_catalog"."default", "operator" int2, "numerical_value" int4, "trigger_id" varchar(128) COLLATE "pg_catalog"."default" NOT NULL, "source" int2, "monitor_id" varchar(128) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.899 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."id" IS '表达式id' 
2024-10-23 09:35:49.902 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."expression" IS '表达式' 
2024-10-23 09:35:49.904 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."operator" IS '运算符（1.>  2.<  3.=  4.>=  5.<=  6.<>)' 
2024-10-23 09:35:49.906 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."numerical_value" IS '表达式的数值' 
2024-10-23 09:35:49.909 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."trigger_id" IS '触发器主键' 
2024-10-23 09:35:49.911 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."source" IS '来源（1，主机   2，模板）' 
2024-10-23 09:35:49.913 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_expression"."monitor_id" IS '监控项id' 
2024-10-23 09:35:49.915 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_trigger_expression" IS '条件表达式的表' 
2024-10-23 09:35:49.917 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:CREATE TABLE "mtc_trigger_medium" ( "id" varchar(32) COLLATE "pg_catalog"."default" NOT NULL, "trigger_id" varchar(32) COLLATE "pg_catalog"."default", "medium_id" varchar(32) COLLATE "pg_catalog"."default" )  
2024-10-23 09:35:49.919 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_medium"."trigger_id" IS '触发器id' 
2024-10-23 09:35:49.920 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON COLUMN "mtc_trigger_medium"."medium_id" IS '媒介id' 
2024-10-23 09:35:49.922 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:COMMENT ON TABLE "mtc_trigger_medium" IS '触发器和媒介中间表' 
2024-10-23 09:35:49.924 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_alarm" ADD CONSTRAINT "alarm_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:49.957 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_customize_sql" ADD CONSTRAINT "customize_sql_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:49.999 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_dynamic" ADD CONSTRAINT "mtc_db_dynamic_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.024 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_graphics" ADD CONSTRAINT "mtc_db_graphics_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.049 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_graphics_monitor" ADD CONSTRAINT "mtc_db_graphics_monitor_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.075 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_info" ADD CONSTRAINT "mtc_db_info_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.100 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_item" ADD CONSTRAINT "mtc_db_item_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.125 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_monitor" ADD CONSTRAINT "mtc_db_monitor_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.175 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_trigger" ADD CONSTRAINT "mtc_trigger_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.200 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_db_trigger_medium" ADD CONSTRAINT "mtc_trigger_medium_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.225 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_dynamic" ADD CONSTRAINT "mtc__dynamic_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.251 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_graphics" ADD CONSTRAINT "graphics_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.285 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_graphics_monitor" ADD CONSTRAINT "graphics_list_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.311 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_history" ADD CONSTRAINT "historical_information_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.336 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host" ADD CONSTRAINT "host_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.369 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host_dynamic" ADD CONSTRAINT "host_dynamic_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.394 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host_group" ADD CONSTRAINT "hosts_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.420 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host_monitor" ADD CONSTRAINT "monitor_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.445 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host_recent" ADD CONSTRAINT "host_recent_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.469 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host_template" ADD CONSTRAINT "host_template_relation_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.495 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_host_trigger" ADD CONSTRAINT "host_trigger_relation_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.520 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet" ADD CONSTRAINT "mtc_internet_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.545 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet_graphics" ADD CONSTRAINT "mtc_ku_graphics_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.587 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet_graphics_monitor" ADD CONSTRAINT "mtc_ku_graphics_monitor_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.612 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet_item" ADD CONSTRAINT "mtc_internet_item_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.637 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet_monitor" ADD CONSTRAINT "mtc_ku_monitor_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.662 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet_trigger" ADD CONSTRAINT "mtc_ku_trigger_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.688 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_internet_trigger_medium" ADD CONSTRAINT "mtc_ku_trigger_medium_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.713 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_item" ADD CONSTRAINT "agent_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.738 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_graphics" ADD CONSTRAINT "mtc_graphics_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.763 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_graphics_monitor" ADD CONSTRAINT "mtc_graphics_monitor_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.805 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_info" ADD CONSTRAINT "mtc_kubernetes_info_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.830 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_item" ADD CONSTRAINT "mtc_kubernetes_item_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.855 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_monitor" ADD CONSTRAINT "mtc_db_monitor_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.880 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_trigger" ADD CONSTRAINT "mtc_db_trigger_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.906 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_ku_trigger_medium" ADD CONSTRAINT "mtc_db_trigger_medium_copy1_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.931 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_medium" ADD CONSTRAINT "medium_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.956 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_message" ADD CONSTRAINT "message_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:50.981 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_template" ADD CONSTRAINT "template_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:51.023 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_template_monitor" ADD CONSTRAINT "template_monitor_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:51.048 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_trigger" ADD CONSTRAINT "trigger_pkey" PRIMARY KEY ("id") 
2024-10-23 09:35:51.073 [main] INFO  io.tiklab.dsm.executer.SQLFileExecuter - execute sql command:ALTER TABLE "mtc_trigger_expression" ADD CONSTRAINT "expression_pkey" PRIMARY KEY ("id") 
